#SHEETINFO | name=Common Fractions,,,,,,
,,,,,,
Convert the improper fraction \( \frac{7}{3} \) to a mixed number.,\( 2 \frac{1}{3} \) ,,,,,
Convert the mixed number \( 3 \frac{1}{2} \) to an improper fraction.,\( \frac{7}{2} \) ,,,,,
,,,,,,
Simplify the fraction \( \frac{4}{6} \) .,\( \frac{2}{3} \) ,,,,,
Simplify the fraction \( \frac{9}{12} \) .,\( \frac{3}{4} \) ,,,,,
Expand the fraction \( \frac{1}{3} \) by 2.,\( \frac{2}{6} \) ,,,,,
Expand the fraction \( \frac{3}{4} \) by 3.,\( \frac{9}{12} \) ,,,,,
Are the fractions \( \frac{2}{5} \) and \( \frac{4}{10} \) equal?,Yes.,,,,,
Are the fractions \( \frac{1}{2} \) and \( \frac{3}{5} \) equal?,No.,,,,,
Which fraction is larger: \( \frac{2}{7} \) or \( \frac{5}{7} \) ?,\( \frac{5}{7} \) ,,,,,
Which fraction is larger: \( \frac{12}{17} \) or \( \frac{12}{16} \) ?,\( \frac{12}{16} \) ,,,,,
Which fraction is larger: \( \frac{3}{5} \) or \( \frac{3}{6} \) ?,\( \frac{3}{5} \) ,,,,,
Which fraction is larger: \( \frac{1}{4} \) or \( \frac{1}{3} \) ?,\( \frac{1}{3} \) ,,,,,
Is the fraction \( \frac{3}{9} \) reducible?,Yes.,,,,,
Is the fraction \( \frac{7}{11} \) reducible?,No.,,,,,
Is the fraction \( \frac{12}{18} \) reducible?,Yes.,,,,,
Is the fraction \( \frac{5}{13} \) reducible?,No.,,,,,
Calculate: \( \frac{1}{5} \) + \( \frac{2}{5} \) + \( \frac{1}{5} \) = ?,\( \frac{4}{5} \),,,,,
Calculate: \( \frac{7}{8} \) - \( \frac{3}{8} \) = ?, \( \frac{4}{8} \) (or simplified \( \frac{1}{2} \) ),,,,,
Calculate: \( \frac{2}{6} \) + \( \frac{4}{6} \) - \( \frac{1}{6} \) = ?,\( \frac{5}{6} \),,,,,
Calculate: \( \frac{9}{10} \) - \( \frac{2}{10} \) - \( \frac{3}{10} \) = ?,\( \frac{4}{10} \) (or simplified \( \frac{2}{5} \) ),,,,,
,,,,,,
Convert to an improper fraction: \( 2 \frac{1}{3} \),\( \frac{7}{3} \),,,,,
Convert to an improper fraction: \( 5 \frac{2}{5} \),\( \frac{27}{5} \),,,,,
Convert to an improper fraction: \( 1 \frac{7}{8} \),\( \frac{15}{8} \),,,,,
,,,,,,
Convert to a mixed number: \( \frac{11}{4} \),\( 2 \frac{3}{4} \),,,,,
Convert to a mixed number: \( \frac{19}{6} \),\( 3 \frac{1}{6} \),,,,,
,,,,,,
Calculate: \( 1 \frac{1}{2} \) + \( 1 \frac{1}{3} \),\( 2 \frac{5}{6} \),,,,,
Calculate: \( 2 \frac{1}{4} \) + \( 1 \frac{2}{5} \),\( 3 \frac{13}{20} \),,,,,
Calculate: \( 4 \frac{1}{3} \) + \( 1 \frac{1}{6} \),\( 5 \frac{3}{6} \) or \( 5 \frac{1}{2} \),,,,,
Calculate: \( 3 \frac{2}{7} \) + \( 2 \frac{1}{7} \),\( 5 \frac{3}{7} \),,,,,
Calculate: \( 2 \frac{3}{4} \) + \( 1 \frac{2}{4} \) + \( 1 \frac{1}{4} \),\( 5 \frac{2}{4} \) or \( 5 \frac{1}{2} \),,,,,
Calculate: \( 3 \frac{2}{5} \) + \( 2 \frac{1}{5} \) - \( 1 \frac{1}{5} \),\( 4 \frac{2}{5} \) or \( \frac{22}{5} \),,,,,
Calculate: \( 4 \frac{5}{8} \) - \( 1 \frac{1}{8} \) + \( 2 \frac{3}{8} \),\( 5 \frac{7}{8} \) or \( \frac{47}{8} \),,,,,
Calculate: \( 5 \frac{2}{3} \) - \( 2 \frac{1}{3} \) - \( 1 \frac{1}{3} \),\( 2 \frac{0}{3} \) or \( 2 or \frac{6}{3} \),,,,,
,,,,,,
What number must be added to \( 6 \frac{5}{8} \) to get 8?,\( 1 \frac{3}{8} \),,,,,
What number must be added to \( 5 \frac{3}{7} \) to get 12,\( 6 \frac{4}{7} \),,,,,
"Expand one or both fractions so that they have a common denominator.
\( \frac{2}{3} \) and \( \frac{5}{6} \)",\( \frac{4}{6} \) and \( \frac{5}{6} \),,,,,
"Expand one or both fractions so that they have a common denominator.
\( \frac{3}{8} \) and \( \frac{5}{6} \)",\( \frac{9}{24} \) and \( \frac{20}{24} \),,,,,
"Expand one or both fractions so that they have a common denominator.
\( \frac{1}{7} \) and \( \frac{3}{5} \)",\( \frac{5}{35} \) and \( \frac{21}{35} \),,,,,
"Expand one or both fractions so that they have a common denominator.
\( \frac{2}{3} \) and \( \frac{7}{10} \)",\( \frac{20}{30} \) and \( \frac{21}{30} \),,,,,
,,,,,,
"=""Write the quotient as a common fraction:
1 ÷ ""&Q76&""""","=""\( \frac{1}{""&Q76&""} \)""",,~#place-after-tech-cols#~=RANDBETWEEN(2;10),,,
"=""Write the quotient as a common fraction:
1 ÷ ""&Q77&""""","=""\( \frac{1}{""&Q77&""} \)""",,~#place-after-tech-cols#~=RANDBETWEEN(2;10),,,
"=""Write the common fraction as a quotient:
\( \frac{""&Q78&""}{""&R78&""} \)""","=""""&Q78&"" ÷ ""&R78&""""",,~#place-after-tech-cols#~=RANDBETWEEN(2;8),=RANDBETWEEN(9;20),,
"=""Write the common fraction as a quotient:
\( \frac{""&Q79&""}{""&R79&""} \)""","=""""&Q79&"" ÷ ""&R79&""""",,~#place-after-tech-cols#~=RANDBETWEEN(2;8),=RANDBETWEEN(9;20),,
,,,,,,
"=""Expand one or both fractions so that they have a common denominator.
\( \frac{""&Q81&""}{""&R81&""} \) and \( \frac{""&S81&""}{""&T81&""} \)""","=""\( \frac{""&LCM(R81; T81)/R81*Q81&""}{""&LCM(R81; T81)&""} \) and \( \frac{""&LCM(R81; T81)/T81*S81&""}{""&LCM(R81; T81)&""} \)""",,~#place-after-tech-cols#~=R81-RANDBETWEEN(1;R81-1),=RANDBETWEEN(2;10),=T81-RANDBETWEEN(1;T81-1),=RANDBETWEEN(2;10)
"=""Expand one or both fractions so that they have a common denominator.
\( \frac{""&Q82&""}{""&R82&""} \) and \( \frac{""&S82&""}{""&T82&""} \)""","=""\( \frac{""&LCM(R82; T82)/R82*Q82&""}{""&LCM(R82; T82)&""} \) and \( \frac{""&LCM(R82; T82)/T82*S82&""}{""&LCM(R82; T82)&""} \)""",,~#place-after-tech-cols#~=R82-RANDBETWEEN(1;R82-1),=RANDBETWEEN(2;10),=T82-RANDBETWEEN(1;T82-1),=RANDBETWEEN(2;10)
"=""Expand one or both fractions so that they have a common denominator.
\( \frac{""&Q83&""}{""&R83&""} \) and \( \frac{""&S83&""}{""&T83&""} \)""","=""\( \frac{""&LCM(R83; T83)/R83*Q83&""}{""&LCM(R83; T83)&""} \) and \( \frac{""&LCM(R83; T83)/T83*S83&""}{""&LCM(R83; T83)&""} \)""",,~#place-after-tech-cols#~=R83-RANDBETWEEN(1;R83-1),=RANDBETWEEN(2;10),=T83-RANDBETWEEN(1;T83-1),=RANDBETWEEN(2;10)
"=""Expand one or both fractions so that they have a common denominator.
\( \frac{""&Q84&""}{""&R84&""} \) and \( \frac{""&S84&""}{""&T84&""} \)""","=""\( \frac{""&LCM(R84; T84)/R84*Q84&""}{""&LCM(R84; T84)&""} \) and \( \frac{""&LCM(R84; T84)/T84*S84&""}{""&LCM(R84; T84)&""} \)""",,~#place-after-tech-cols#~=R84-RANDBETWEEN(1;R84-1),=RANDBETWEEN(2;10),=T84-RANDBETWEEN(1;T84-1),=RANDBETWEEN(2;10)
"=""Expand one or both fractions so that they have a common denominator.
\( \frac{""&Q85&""}{""&R85&""} \) and \( \frac{""&S85&""}{""&T85&""} \)""","=""\( \frac{""&LCM(R85; T85)/R85*Q85&""}{""&LCM(R85; T85)&""} \) and \( \frac{""&LCM(R85; T85)/T85*S85&""}{""&LCM(R85; T85)&""} \)""",,~#place-after-tech-cols#~=R85-RANDBETWEEN(1;R85-1),=RANDBETWEEN(2;10),=T85-RANDBETWEEN(1;T85-1),=RANDBETWEEN(2;10)
"=""Expand one or both fractions so that they have a common denominator.
\( \frac{""&Q86&""}{""&R86&""} \) and \( \frac{""&S86&""}{""&T86&""} \)""","=""\( \frac{""&LCM(R86; T86)/R86*Q86&""}{""&LCM(R86; T86)&""} \) and \( \frac{""&LCM(R86; T86)/T86*S86&""}{""&LCM(R86; T86)&""} \)""",,~#place-after-tech-cols#~=R86-RANDBETWEEN(1;R86-1),=RANDBETWEEN(2;10),=T86-RANDBETWEEN(1;T86-1),=RANDBETWEEN(2;10)
"=""Expand one or both fractions so that they have a common denominator.
\( \frac{""&Q87&""}{""&R87&""} \) and \( \frac{""&S87&""}{""&T87&""} \)""","=""\( \frac{""&LCM(R87; T87)/R87*Q87&""}{""&LCM(R87; T87)&""} \) and \( \frac{""&LCM(R87; T87)/T87*S87&""}{""&LCM(R87; T87)&""} \)""",,~#place-after-tech-cols#~=R87-RANDBETWEEN(1;R87-1),=RANDBETWEEN(2;10),=T87-RANDBETWEEN(1;T87-1),=RANDBETWEEN(2;10)
"=""Expand one or both fractions so that they have a common denominator.
\( \frac{""&Q88&""}{""&R88&""} \) and \( \frac{""&S88&""}{""&T88&""} \)""","=""\( \frac{""&LCM(R88; T88)/R88*Q88&""}{""&LCM(R88; T88)&""} \) and \( \frac{""&LCM(R88; T88)/T88*S88&""}{""&LCM(R88; T88)&""} \)""",,~#place-after-tech-cols#~=R88-RANDBETWEEN(1;R88-1),=RANDBETWEEN(2;10),=T88-RANDBETWEEN(1;T88-1),=RANDBETWEEN(2;10)
"=""Expand one or both fractions so that they have a common denominator.
\( \frac{""&Q89&""}{""&R89&""} \) and \( \frac{""&S89&""}{""&T89&""} \)""","=""\( \frac{""&LCM(R89; T89)/R89*Q89&""}{""&LCM(R89; T89)&""} \) and \( \frac{""&LCM(R89; T89)/T89*S89&""}{""&LCM(R89; T89)&""} \)""",,~#place-after-tech-cols#~=R89-RANDBETWEEN(1;R89-1),=RANDBETWEEN(2;10),=T89-RANDBETWEEN(1;T89-1),=RANDBETWEEN(2;10)
,,,,,,
Calculate: \( 1 \frac{1}{3} \) + \( 1 \frac{1}{3} \),\( 2 \frac{2}{3} \),,,,,
What number must be added to \( 6 \frac{5}{8} \) to get 8?,\( 1 \frac{3}{8} \),,,,,
"=""What is the result of the operation
\( \frac{""&Q93&""}{""&R93&""} \) + \( \frac{""&S93&""}{""&T93&""} \)""","=""\( \frac{"" & (Q93*T93+S93*R93)/GCD(Q93*T93+S93*R93;R93*T93) & ""}{"" & (R93*T93)/GCD(Q93*T93+S93*R93;R93*T93) & ""} \)""",,~#place-after-tech-cols#~=R93-RANDBETWEEN(1;R93-1),=RANDBETWEEN(2;10),=T93-RANDBETWEEN(1;T93-1),=RANDBETWEEN(2;10)
"=""What is the result of the operation
\( \frac{""&Q94&""}{""&R94&""} \) + \( \frac{""&S94&""}{""&T94&""} \)""","=""\( \frac{"" & (Q94*T94+S94*R94)/GCD(Q94*T94+S94*R94;R94*T94) & ""}{"" & (R94*T94)/GCD(Q94*T94+S94*R94;R94*T94) & ""} \)""",,~#place-after-tech-cols#~=R94-RANDBETWEEN(1;R94-1),=RANDBETWEEN(2;10),=T94-RANDBETWEEN(1;T94-1),=RANDBETWEEN(2;10)
"=""What is the result of the operation
\( \frac{""&Q95&""}{""&R95&""} \) + \( \frac{""&S95&""}{""&T95&""} \)""","=""\( \frac{"" & (Q95*T95+S95*R95)/GCD(Q95*T95+S95*R95;R95*T95) & ""}{"" & (R95*T95)/GCD(Q95*T95+S95*R95;R95*T95) & ""} \)""",,~#place-after-tech-cols#~=R95-RANDBETWEEN(1;R95-1),=RANDBETWEEN(2;10),=T95-RANDBETWEEN(1;T95-1),=RANDBETWEEN(2;10)
"=""What is the result of the operation
\( \frac{""&Q96&""}{""&R96&""} \) + \( \frac{""&S96&""}{""&T96&""} \)""","=""\( \frac{"" & (Q96*T96+S96*R96)/GCD(Q96*T96+S96*R96;R96*T96) & ""}{"" & (R96*T96)/GCD(Q96*T96+S96*R96;R96*T96) & ""} \)""",,~#place-after-tech-cols#~=R96-RANDBETWEEN(1;R96-1),=RANDBETWEEN(2;10),=T96-RANDBETWEEN(1;T96-1),=RANDBETWEEN(2;10)
,,,,,,
"=""\( \frac{""&Q98&""}{""&R98&""} \) × ""&S98&"" = ?""","=""\( \frac{""&(Q98*S98)/GCD(Q98*S98;R98*1)&""}{""&(R98*1)/GCD(Q98*S98;R98*1)&""} \)""",,~#place-after-tech-cols#~=R98-RANDBETWEEN(1;R98-1),=RANDBETWEEN(2;10),=R98* RANDBETWEEN(2;15),
"=""\( \frac{""&Q99&""}{""&R99&""} \) × ""&S99&"" = ?""","=""\( \frac{""&(Q99*S99)/GCD(Q99*S99;R99*1)&""}{""&(R99*1)/GCD(Q99*S99;R99*1)&""} \)""",,~#place-after-tech-cols#~=R99-RANDBETWEEN(1;R99-1),=RANDBETWEEN(2;10),=R99* RANDBETWEEN(2;15),
"=""\( \frac{""&Q100&""}{""&R100&""} \) × ""&S100&"" = ?""","=""\( \frac{""&(Q100*S100)/GCD(Q100*S100;R100*1)&""}{""&(R100*1)/GCD(Q100*S100;R100*1)&""} \)""",,~#place-after-tech-cols#~=R100-RANDBETWEEN(1;R100-1),=RANDBETWEEN(2;10),=R100* RANDBETWEEN(2;15),
"=""\( \frac{""&Q101&""}{""&R101&""} \) × ""&S101&"" = ?""","=""\( \frac{""&(Q101*S101)/GCD(Q101*S101;R101*1)&""}{""&(R101*1)/GCD(Q101*S101;R101*1)&""} \)""",,~#place-after-tech-cols#~=R101-RANDBETWEEN(1;R101-1),=RANDBETWEEN(2;10),=R101* RANDBETWEEN(2;15),
"=""\( \frac{""&Q102&""}{""&R102&""} \) × ""&S102&"" = ?""","=""\( \frac{""&(Q102*S102)/GCD(Q102*S102;R102*1)&""}{""&(R102*1)/GCD(Q102*S102;R102*1)&""} \)""",,~#place-after-tech-cols#~=R102-RANDBETWEEN(1;R102-1),=RANDBETWEEN(2;10),=R102* RANDBETWEEN(2;15),
,,,,,,
What is \( \frac{1}{2} \) of 10?,5,,,,,
What is \( \frac{1}{4} \) of 20?,5,,,,,
"=""What is \( \frac{""&S106&""}{""&Q106&""} \) of ""&R106&""?""",=S106/Q106*R106,,~#place-after-tech-cols#~=RANDBETWEEN(2;10),= Q106*RANDBETWEEN(1;10),=Q106-RANDBETWEEN(1;Q106-1),
"=""What is \( \frac{""&S107&""}{""&Q107&""} \) of ""&R107&""?""",=S107/Q107*R107,,~#place-after-tech-cols#~=RANDBETWEEN(2;10),= Q107*RANDBETWEEN(1;10),=Q107-RANDBETWEEN(1;Q107-1),
"=""What is \( \frac{""&S108&""}{""&Q108&""} \) of ""&R108&""?""",=S108/Q108*R108,,~#place-after-tech-cols#~=RANDBETWEEN(2;10),= Q108*RANDBETWEEN(1;10),=Q108-RANDBETWEEN(1;Q108-1),
"=""What is \( \frac{""&S109&""}{""&Q109&""} \) of ""&R109&""?""",=S109/Q109*R109,,~#place-after-tech-cols#~=RANDBETWEEN(2;10),= Q109*RANDBETWEEN(1;10),=Q109-RANDBETWEEN(1;Q109-1),
"=""What is \( \frac{""&S110&""}{""&Q110&""} \) of ""&R110&""?""",=S110/Q110*R110,,~#place-after-tech-cols#~=RANDBETWEEN(2;10),= Q110*RANDBETWEEN(1;10),=Q110-RANDBETWEEN(1;Q110-1),
"=""What is \( \frac{""&S111&""}{""&Q111&""} \) of ""&R111&""?""",=S111/Q111*R111,,~#place-after-tech-cols#~=RANDBETWEEN(2;10),= Q111*RANDBETWEEN(1;10),=Q111-RANDBETWEEN(1;Q111-1),
"=""What is \( \frac{""&S112&""}{""&Q112&""} \) of ""&R112&""?""",=S112/Q112*R112,,~#place-after-tech-cols#~=RANDBETWEEN(2;10),= Q112*RANDBETWEEN(1;10),=Q112-RANDBETWEEN(1;Q112-1),
,,,,,,
"=""\( \frac{""&Q114&""}{""&R114&""} \) × \( \frac{""&S114&""}{""&T114&""} \) = ?""","=""\( \frac{""&(Q114*S114)/GCD(Q114*S114;R114*T114)&""}{""&(R114*T114)/GCD(Q114*S114;R114*T114)&""} \)""",,~#place-after-tech-cols#~=R114-RANDBETWEEN(1;R114-1),=RANDBETWEEN(2;10),=R114* RANDBETWEEN(2;9),=RANDBETWEEN(2;10)
"=""\( \frac{""&Q115&""}{""&R115&""} \) × \( \frac{""&S115&""}{""&T115&""} \) = ?""","=""\( \frac{""&(Q115*S115)/GCD(Q115*S115;R115*T115)&""}{""&(R115*T115)/GCD(Q115*S115;R115*T115)&""} \)""",,~#place-after-tech-cols#~=R115-RANDBETWEEN(1;R115-1),=RANDBETWEEN(2;10),=R115* RANDBETWEEN(2;9),=RANDBETWEEN(2;10)
"=""\( \frac{""&Q116&""}{""&R116&""} \) × \( \frac{""&S116&""}{""&T116&""} \) = ?""","=""\( \frac{""&(Q116*S116)/GCD(Q116*S116;R116*T116)&""}{""&(R116*T116)/GCD(Q116*S116;R116*T116)&""} \)""",,~#place-after-tech-cols#~=R116-RANDBETWEEN(1;R116-1),=RANDBETWEEN(2;10),=R116* RANDBETWEEN(2;9),=RANDBETWEEN(2;10)
"=""\( \frac{""&Q117&""}{""&R117&""} \) × \( \frac{""&S117&""}{""&T117&""} \) = ?""","=""\( \frac{""&(Q117*S117)/GCD(Q117*S117;R117*T117)&""}{""&(R117*T117)/GCD(Q117*S117;R117*T117)&""} \)""",,~#place-after-tech-cols#~=R117-RANDBETWEEN(1;R117-1),=RANDBETWEEN(2;10),=R117* RANDBETWEEN(2;9),=RANDBETWEEN(2;10)
"=""\( \frac{""&Q118&""}{""&R118&""} \) × \( \frac{""&S118&""}{""&T118&""} \) = ?""","=""\( \frac{""&(Q118*S118)/GCD(Q118*S118;R118*T118)&""}{""&(R118*T118)/GCD(Q118*S118;R118*T118)&""} \)""",,~#place-after-tech-cols#~=RANDBETWEEN(3;9),=RANDBETWEEN(2;10),=R118* RANDBETWEEN(2;9),=Q118*RANDBETWEEN(1;9)
"=""\( \frac{""&Q119&""}{""&R119&""} \) × \( \frac{""&S119&""}{""&T119&""} \) = ?""","=""\( \frac{""&(Q119*S119)/GCD(Q119*S119;R119*T119)&""}{""&(R119*T119)/GCD(Q119*S119;R119*T119)&""} \)""",,~#place-after-tech-cols#~=RANDBETWEEN(3;9),=RANDBETWEEN(2;10),=R119* RANDBETWEEN(2;9),=Q119*RANDBETWEEN(1;9)
"=""\( \frac{""&Q120&""}{""&R120&""} \) × \( \frac{""&S120&""}{""&T120&""} \) = ?""","=""\( \frac{""&(Q120*S120)/GCD(Q120*S120;R120*T120)&""}{""&(R120*T120)/GCD(Q120*S120;R120*T120)&""} \)""",,~#place-after-tech-cols#~=RANDBETWEEN(3;9),=RANDBETWEEN(2;10),=R120* RANDBETWEEN(2;9),=Q120*RANDBETWEEN(1;9)
"=""\( \frac{""&Q121&""}{""&R121&""} \) × \( \frac{""&S121&""}{""&T121&""} \) = ?""","=""\( \frac{""&(Q121*S121)/GCD(Q121*S121;R121*T121)&""}{""&(R121*T121)/GCD(Q121*S121;R121*T121)&""} \)""",,~#place-after-tech-cols#~=RANDBETWEEN(3;9),=RANDBETWEEN(2;10),=R121* RANDBETWEEN(2;9),=Q121*RANDBETWEEN(1;9)
,,,,,,
"=""\( \frac{""&Q123&""}{""&R123&""} \) ÷ ""&S123&"" = ?""","=""\( \frac{""&Q123/GCD(Q123;R123*S123)&""}{""&(R123*S123)/GCD(Q123;R123*S123)&""} \)""",,~#place-after-tech-cols#~=R123-RANDBETWEEN(1;R123-1),=RANDBETWEEN(2;10),=RANDBETWEEN(2;10),
"=""\( \frac{""&Q124&""}{""&R124&""} \) ÷ ""&S124&"" = ?""","=""\( \frac{""&Q124/GCD(Q124;R124*S124)&""}{""&(R124*S124)/GCD(Q124;R124*S124)&""} \)""",,~#place-after-tech-cols#~=R124-RANDBETWEEN(1;R124-1),=RANDBETWEEN(2;10),=RANDBETWEEN(2;10),
"=""\( \frac{""&Q125&""}{""&R125&""} \) ÷ ""&S125&"" = ?""","=""\( \frac{""&Q125/GCD(Q125;R125*S125)&""}{""&(R125*S125)/GCD(Q125;R125*S125)&""} \)""",,~#place-after-tech-cols#~=R125-RANDBETWEEN(1;R125-1),=RANDBETWEEN(2;10),=RANDBETWEEN(2;10),
"=""\( \frac{""&Q126&""}{""&R126&""} \) ÷ ""&S126&"" = ?""","=""\( \frac{""&Q126/GCD(Q126;R126*S126)&""}{""&(R126*S126)/GCD(Q126;R126*S126)&""} \)""",,~#place-after-tech-cols#~=R126-RANDBETWEEN(1;R126-1),=RANDBETWEEN(2;10),=RANDBETWEEN(2;10),
"=""\( \frac{""&Q127&""}{""&R127&""} \) ÷ ""&S127&"" = ?""","=""\( \frac{""&Q127/GCD(Q127;R127*S127)&""}{""&(R127*S127)/GCD(Q127;R127*S127)&""} \)""",,~#place-after-tech-cols#~=R127-RANDBETWEEN(1;R127-1),=RANDBETWEEN(2;10),=RANDBETWEEN(2;10),
"=""\( \frac{""&Q128&""}{""&R128&""} \) ÷ ""&S128&"" = ?""","=""\( \frac{""&Q128/GCD(Q128;R128*S128)&""}{""&(R128*S128)/GCD(Q128;R128*S128)&""} \)""",,~#place-after-tech-cols#~=R128-RANDBETWEEN(1;R128-1),=RANDBETWEEN(2;10),=R128* RANDBETWEEN(2;9),
,,,,,,
"=""\( \frac{""&Q130&""}{""&R130&""} \) ÷ \( \frac{""&S130&""}{""&T130&""} \) = ?""","=""\( \frac{""&(Q130*T130)/GCD(Q130*T130;R130*S130)&""}{""&(R130*S130)/GCD(Q130*T130;R130*S130)&""} \)""",,~#place-after-tech-cols#~=R130-RANDBETWEEN(1;R130-1),=RANDBETWEEN(2;8),=RANDBETWEEN(2;10),=RANDBETWEEN(2;8)
